Date,DIA
2008-05-30,85.13594818115234
2008-06-02,84.48123168945312
2008-06-03,83.67130279541016
2008-06-04,83.69147491455078
2008-06-05,85.12251281738281
2008-06-06,82.42928314208984
2008-06-09,82.99625396728516
2008-06-10,82.99625396728516
2008-06-11,81.70703887939453
2008-06-12,82.0984878540039
2008-06-13,83.09078216552734
2008-06-16,82.79374694824219
2008-06-17,82.30107116699219
2008-06-18,81.22105407714844
2008-06-19,81.42353820800781
2008-06-20,79.98870849609375
2008-06-23,80.04957580566406
2008-06-24,79.78575897216797
2008-06-25,79.7654800415039
2008-06-26,77.5735855102539
2008-06-27,76.75505065917969
2008-06-30,76.72795104980469
2008-07-01,76.96480560302734
2008-07-02,75.868896484375
2008-07-03,76.47766876220703
2008-07-07,75.9094467163086
2008-07-08,76.94452667236328
2008-07-09,75.53742218017578
2008-07-10,75.91622924804688
2008-07-11,75.09088134765625
2008-07-14,74.75267791748047
2008-07-15,73.94085693359375
2008-07-16,75.88238525390625
2008-07-17,77.2150650024414
2008-07-18,77.87567138671875
2008-07-21,77.67237091064453
2008-07-22,78.38374328613281
2008-07-23,78.74279022216797
2008-07-24,76.96102142333984
2008-07-25,76.66970825195312
2008-07-28,75.42993927001953
2008-07-29,77.13040161132812
2008-07-30,78.46502685546875
2008-07-31,77.02873229980469
2008-08-01,76.63584899902344
2008-08-04,76.39868927001953
2008-08-05,78.59378814697266
2008-08-06,78.91890716552734
2008-08-07,77.6317367553711
2008-08-08,79.23052978515625
2008-08-11,79.80648040771484
2008-08-12,78.97309112548828
2008-08-13,78.18047332763672
2008-08-14,78.86474609375
2008-08-15,79.11392211914062
2008-08-18,77.9801025390625
2008-08-19,77.05001831054688
2008-08-20,77.42338562011719
2008-08-21,77.4301986694336
2008-08-22,78.97135162353516
2008-08-25,77.29442596435547
2008-08-26,77.44378662109375
2008-08-27,78.07518768310547
2008-08-28,79.52123260498047
2008-08-29,78.3806381225586
2008-09-02,78.18379974365234
2008-09-03,78.4213638305664
2008-09-04,76.17414093017578
2008-09-05,76.27599334716797
2008-09-08,78.18379974365234
2008-09-09,76.398193359375
2008-09-10,76.71733856201172
2008-09-11,77.9801025390625
2008-09-12,77.93253326416016
2008-09-15,74.54478454589844
2008-09-16,75.12864685058594
2008-09-17,72.48088073730469
2008-09-18,74.66022491455078
2008-09-19,77.33919525146484
2008-09-22,75.24858093261719
2008-09-23,73.8866195678711
2008-09-24,73.75042724609375
2008-09-25,75.09198760986328
2008-09-26,75.6912612915039
2008-09-29,71.33293151855469
2008-09-30,73.79129028320312
2008-10-01,74.02283477783203
2008-10-02,71.68700408935547
2008-10-03,70.27743530273438
2008-10-06,68.0301513671875
2008-10-07,64.74102020263672
2008-10-08,62.24183654785156
2008-10-09,58.258094787597656
2008-10-10,57.03227996826172
2008-10-13,64.7137680053711
2008-10-14,63.78761291503906
2008-10-15,57.794979095458984
2008-10-16,61.19992446899414
2008-10-17,59.71689224243164
2008-10-20,63.63253402709961
2008-10-21,61.65423583984375
2008-10-22,58.32524108886719
2008-10-23,60.02381896972656
2008-10-24,56.681236267089844
2008-10-27,54.750701904296875
2008-10-28,62.17267608642578
2008-10-29,60.815155029296875
2008-10-30,63.100399017333984
2008-10-31,63.78261947631836
2008-11-03,63.73483657836914
2008-11-04,65.63130950927734
2008-11-05,62.65703201293945
2008-11-06,59.43714141845703
2008-11-07,61.48369598388672
2008-11-10,60.66507339477539
2008-11-11,59.1779670715332
2008-11-12,56.681236267089844
2008-11-13,60.5081787109375
2008-11-14,57.452110290527344
2008-11-17,56.58570861816406
2008-11-18,57.53392791748047
2008-11-19,54.81892776489258
2008-11-20,51.88560104370117
2008-11-21,55.190643310546875
2008-11-24,57.49303436279297
2008-11-25,58.11666488647461
2008-11-26,59.740692138671875
2008-11-28,60.5081787109375
2008-12-01,55.95812225341797
2008-12-02,57.808258056640625
2008-12-03,58.95954132080078
2008-12-04,57.38340759277344
2008-12-05,59.336387634277344
2008-12-08,61.07010269165039
2008-12-09,59.69273376464844
2008-12-10,60.05596923828125
2008-12-11,58.836181640625
2008-12-12,59.17878723144531
2008-12-15,58.92528533935547
2008-12-16,61.37844467163086
2008-12-17,60.54244613647461
2008-12-18,59.17878723144531
2008-12-19,58.67424774169922
2008-12-22,58.3993034362793
2008-12-23,57.78755569458008
2008-12-24,58.0693244934082
2008-12-26,58.47491455078125
2008-12-29,58.36492919921875
2008-12-30,59.581634521484375
2008-12-31,60.158958435058594
2009-01-02,62.001163482666016
2009-01-05,61.65748596191406
2009-01-06,61.96678161621094
2009-01-07,60.39269256591797
2009-01-08,60.097164154052734
2009-01-09,59.21039581298828
2009-01-12,58.28245162963867
2009-01-13,58.02811813354492
2009-01-14,56.419677734375
2009-01-15,56.48841094970703
2009-01-16,56.936710357666016
2009-01-20,54.678165435791016
2009-01-21,56.626800537109375
2009-01-22,55.88317108154297
2009-01-23,55.442501068115234
2009-01-26,55.82120132446289
2009-01-27,56.124176025390625
2009-01-28,57.618343353271484
2009-01-29,56.13791275024414
2009-01-30,55.13954544067383
2009-02-02,54.61623764038086
2009-02-03,55.51820755004883
2009-02-04,54.87096405029297
2009-02-05,55.46316909790039
2009-02-06,57.05367660522461
2009-02-09,56.97797775268555
2009-02-10,54.52670669555664
2009-02-11,54.77457809448242
2009-02-12,54.74018478393555
2009-02-13,54.08604431152344
2009-02-17,52.1580696105957
2009-02-18,52.16496658325195
2009-02-19,51.66230392456055
2009-02-20,51.015403747558594
2009-02-23,49.23021697998047
2009-02-24,50.7732048034668
2009-02-25,50.28194808959961
2009-02-26,49.7076301574707
2009-02-27,48.960365295410156
2009-03-02,46.93305206298828
2009-03-03,46.50407409667969
2009-03-04,47.58344268798828
2009-03-05,45.71526336669922
2009-03-06,46.012813568115234
2009-03-09,45.27933883666992
2009-03-10,47.83944320678711
2009-03-11,48.074710845947266
2009-03-12,49.65919494628906
2009-03-13,50.03974914550781
2009-03-16,50.03285598754883
2009-03-17,51.25756072998047
2009-03-18,51.8734016418457
2009-03-19,51.27832794189453
2009-03-20,50.45084762573242
2009-03-23,53.93265151977539
2009-03-24,53.19742965698242
2009-03-25,53.68986511230469
2009-03-26,54.86202621459961
2009-03-27,53.967315673828125
2009-03-30,52.19172286987305
2009-03-31,52.60097122192383
2009-04-01,53.77309799194336
2009-04-02,55.285133361816406
2009-04-03,55.59721374511719
2009-04-06,55.319828033447266
2009-04-07,54.02278137207031
2009-04-08,54.355716705322266
2009-04-09,56.1035270690918
2009-04-13,55.867733001708984
2009-04-14,54.97993850708008
2009-04-15,55.694339752197266
